Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
NaN	   1	  30	NaN	NaN	   1	   3	   0	   0	   0	  30	  70	  50	 434	   0	NaN	   0	   0	
   1	   2	  50	   2	1584	   3	   1	   0	   0	   1	  30	  70	  50	 655	5539	7123	   0	 -10	
   2	   3	  30	   4	 756	   1	   2	   1	   0	   1	  30	  70	  50	 395	8815	9571	   0	 -10	
   3	   4	  50	   1	 835	   3	   1	   1	   0	   2	  30	  70	  50	 507	11376	12211	   0	   0	
   4	   5	  70	   1	 673	   2	   1	   1	   1	   2	  30	  70	  50	 405	13921	14594	   0	  10	
   5	   6	  30	   4	 562	   1	   2	   2	   1	   2	  30	  70	  50	 546	16432	16994	   0	  10	
   6	   7	  50	   2	 538	   3	   1	   2	   1	   3	  30	  70	  50	 480	18760	19298	   0	   0	
   7	   8	  70	   1	 536	   2	   1	   2	   2	   3	  30	  70	  50	 343	20938	21474	   0	  10	
   8	   9	  50	   2	 392	   3	   1	   2	   2	   4	  30	  70	  50	 676	23450	23842	   0	   0	
   9	  10	  30	   4	 572	   1	   2	   3	   2	   4	  30	  70	  50	 319	25462	26034	   0	   0	
  10	  11	  50	   3	 597	   3	   2	   3	   2	   5	  30	  70	  50	 418	27757	28354	   0	   0	
  11	  12	  70	   1	 447	   2	   1	   3	   3	   5	  30	  70	  50	 363	30035	30482	   0	  10	
  12	  13	  50	   4	1296	   3	   2	   3	   3	   6	  30	  70	  50	 341	32114	33410	   0	  10	
  13	  14	  70	   2	 554	   2	   1	   3	   4	   6	  30	  70	  50	 530	35240	35794	   0	   0	
  14	  15	  50	   3	 944	   3	   2	   3	   4	   7	  30	  70	  50	 522	37618	38562	   0	   0	
  15	  16	  30	   3	 561	   1	   2	   4	   4	   7	  30	  70	  50	 692	40545	41106	   0	   0	
  16	  17	  70	   2	 543	   2	   1	   4	   5	   7	  30	  70	  50	 316	42723	43266	   0	 -10	
