Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
NaN	   1	  30	NaN	NaN	   1	   3	   0	   0	   0	  30	  70	  50	 431	   0	NaN	   0	   0	
   1	   2	  50	   2	 567	   3	   1	   0	   0	   1	  30	  70	  50	 303	5207	5774	   0	 -10	
   2	   3	  30	   2	 459	   1	   1	   1	   0	   1	  30	  70	  50	 568	7651	8110	   0	 -20	
   3	   4	  50	   1	 422	   3	   1	   1	   0	   2	  30	  70	  50	 490	9896	10318	   0	 -10	
   4	   5	  70	   1	 383	   2	   1	   1	   1	   2	  30	  70	  50	 535	12158	12541	   0	   0	
   5	   6	  30	   2	 481	   1	   1	   2	   1	   2	  30	  70	  50	 366	14220	14701	   0	 -10	
   6	   7	  50	   2	 394	   3	   1	   2	   1	   3	  30	  70	  50	 500	16515	16909	   0	 -20	
   7	   8	  70	   1	 380	   2	   1	   2	   2	   3	  30	  70	  50	 353	18577	18957	   0	 -10	
   8	   9	  50	   4	1077	   3	   2	   2	   2	   4	  30	  70	  50	 618	20888	21965	   0	 -10	
   9	  10	  30	   4	 782	   1	   2	   3	   2	   4	  30	  70	  50	 314	23599	24381	   0	 -10	
  10	  11	  50	   3	 705	   3	   2	   3	   2	   5	  30	  70	  50	 362	26060	26765	   0	 -10	
  11	  12	  70	   1	 738	   2	   1	   3	   3	   5	  30	  70	  50	 484	28571	29309	   0	   0	
  12	  13	  50	   4	 934	   3	   2	   3	   3	   6	  30	  70	  50	 379	30999	31933	   0	   0	
  13	  14	  70	   2	 392	   2	   1	   3	   4	   6	  30	  70	  50	 669	33909	34301	   0	 -10	
  14	  15	  50	   1	 457	   3	   1	   3	   4	   7	  30	  70	  50	 360	35955	36412	   0	   0	
  15	  16	  30	   1	 741	   1	   1	   4	   4	   7	  30	  70	  50	 476	38183	38924	   0	  10	
  16	  17	  70	   2	 595	   2	   1	   4	   5	   7	  30	  70	  50	 533	40761	41356	   0	   0	
  17	  18	  50	   3	 472	   3	   2	   4	   5	   8	  30	  70	  50	 500	43172	43644	   0	   0	
  18	  19	  70	   1	 673	   2	   1	   4	   6	   8	  30	  70	  50	 537	45483	46156	   0	  10	
  19	  20	  30	   3	 656	   1	   2	   5	   6	   8	  30	  70	  50	 584	48044	48700	   0	  10	
  20	  21	  50	   2	 481	   3	   1	   5	   6	   9	  30	  70	  50	 559	50555	51036	   0	   0	
  21	  22	  30	   2	 550	   1	   1	   6	   6	   9	  30	  70	  50	 583	52950	53500	   0	 -10	
  22	  23	  50	   1	 386	   3	   1	   6	   6	  10	  30	  70	  50	 377	55178	55564	   0	   0	
  23	  24	  30	   4	 368	   1	   2	   7	   6	  10	  30	  70	  50	 448	57324	57692	   0	   0	
  24	  25	  70	   3	 511	   2	   2	   7	   7	  10	  30	  70	  50	 440	59436	59947	   0	   0	
  25	  26	  50	   1	 481	   3	   1	   7	   7	  11	  30	  70	  50	 675	61930	62411	   0	  10	
  26	  27	  30	   4	 688	   1	   2	   8	   7	  11	  30	  70	  50	 340	64059	64747	   0	  10	
  27	  28	  50	   2	 343	   3	   1	   8	   7	  12	  30	  70	  50	 363	66420	66763	   0	   0	
  28	  29	  70	   1	 533	   2	   1	   8	   8	  12	  30	  70	  50	 544	68598	69131	   0	  10	
  29	  30	  50	   1	 743	   3	   1	   8	   8	  13	  30	  70	  50	 634	71076	71819	   0	  20	
  30	  31	  70	   3	 442	   2	   2	   8	   9	  13	  30	  70	  50	 417	73537	73979	   0	  20	
  31	  32	  50	   1	 397	   3	   1	   8	   9	  14	  30	  70	  50	 682	75982	76379	   0	  30	
  32	  33	  30	   2	 517	   1	   1	   9	   9	  14	  30	  70	  50	 621	78310	78827	   0	  20	
  33	  34	  70	   2	 644	   2	   1	   9	  10	  14	  30	  70	  50	 301	80439	81083	   0	  10	
  34	  35	  30	   1	 449	   1	   1	  10	  10	  14	  30	  70	  50	 667	83066	83515	   0	  20	
  35	  36	  70	   1	 602	   2	   1	  10	  11	  14	  30	  70	  50	 524	85344	85946	   0	  30	
  36	  37	  50	   4	 557	   3	   2	  10	  11	  15	  30	  70	  50	 541	87789	88346	   0	  30	
  37	  38	  30	   4	 536	   1	   2	  11	  11	  15	  30	  70	  50	 380	90034	90570	   0	  30	
  38	  39	  70	   2	 380	   2	   1	  11	  12	  15	  30	  70	  50	 598	92478	92858	   0	  20	
  39	  40	  30	   1	 757	   1	   1	  12	  12	  15	  30	  70	  50	 591	94757	95514	   0	  30	
  40	  41	  50	   1	 619	   3	   1	  12	  12	  16	  30	  70	  50	 324	97135	97754	   0	  40	
  41	  42	  70	   3	 431	   2	   2	  12	  13	  16	  30	  70	  50	 501	99579	100010	   0	  40	
  42	  43	  30	   4	 847	   1	   2	  13	  13	  16	  30	  70	  50	 378	101691	102538	   0	  40	
  43	  44	  70	   3	 582	   2	   2	  13	  14	  16	  30	  70	  50	 604	104452	105034	   0	  40	
  44	  45	  50	   2	 417	   3	   1	  13	  14	  17	  30	  70	  50	 355	106697	107114	   0	  30	
  45	  46	  30	   2	 376	   1	   1	  14	  14	  17	  30	  70	  50	 610	109025	109401	   0	  20	
  46	  47	  70	   1	 386	   2	   1	  14	  15	  17	  30	  70	  50	 598	111303	111689	   0	  30	
  47	  48	  30	   4	 870	   1	   2	  15	  15	  17	  30	  70	  50	 300	113299	114169	   0	  30	
  48	  49	  70	   2	 309	   2	   1	  15	  16	  17	  30	  70	  50	 400	115876	116185	   0	  20	
  49	  50	  30	   3	 751	   1	   2	  16	  16	  17	  30	  70	  50	 661	118138	118889	   0	  20	
  50	  51	  70	   1	 456	   2	   1	  16	  17	  17	  30	  70	  50	 674	120865	121321	   0	  30	
  51	  52	  30	   2	 515	   1	   1	  17	  17	  17	  30	  70	  50	 477	123110	123625	   0	  20	
  52	  53	  70	   1	 504	   2	   1	  17	  18	  17	  30	  70	  50	 589	125521	126025	   0	  30	
  53	  54	  30	   4	 615	   1	   2	  18	  18	  17	  30	  70	  50	 314	127650	128265	   0	  30	
  54	  55	  70	   4	 668	   2	   2	  18	  19	  17	  30	  70	  50	 494	130061	130729	   0	  30	
  55	  56	  50	   2	 458	   3	   1	  18	  19	  18	  30	  70	  50	 566	132606	133064	   0	  20	
  56	  57	  30	   3	 967	   1	   2	  19	  19	  18	  30	  70	  50	 443	134801	135768	   0	  20	
  57	  58	  70	   1	 595	   2	   1	  19	  20	  18	  30	  70	  50	 382	137461	138056	   0	  30	
  58	  59	  50	   1	 546	   3	   1	  19	  20	  19	  30	  70	  50	 631	140006	140552	   0	  40	
  59	  60	  30	   2	 458	   1	   1	  20	  20	  19	  30	  70	  50	 468	142334	142792	   0	  30	
  60	  61	  50	   2	 343	   3	   1	  20	  20	  20	  30	  70	  50	 439	144529	144872	   0	  20	
  61	  62	  70	   1	 481	   2	   1	  20	  21	  20	  30	  70	  50	 618	146807	147288	   0	  30	
  62	  63	  50	   2	 411	   3	   1	  20	  21	  21	  30	  70	  50	 478	149069	149480	   0	  20	
  63	  64	  70	   2	 598	   2	   1	  20	  22	  21	  30	  70	  50	 516	151314	151912	   0	  10	
  64	  65	  50	   1	 459	   3	   1	  20	  22	  22	  30	  70	  50	 508	153725	154184	   0	  20	
  65	  66	  30	   4	 689	   1	   2	  21	  22	  22	  30	  70	  50	 617	156103	156792	   0	  20	
  66	  67	  70	   1	 608	   2	   1	  21	  23	  22	  30	  70	  50	 535	158631	159239	   0	  30	
  67	  68	  30	   1	 650	   1	   1	  22	  23	  22	  30	  70	  50	 366	160909	161559	   0	  40	
  68	  69	  50	   2	 509	   3	   1	  22	  23	  23	  30	  70	  50	 486	163354	163863	   0	  30	
  69	  70	  70	   1	 405	   2	   1	  22	  24	  23	  30	  70	  50	 540	165698	166103	   0	  40	
  70	  71	  50	   2	 421	   3	   1	  22	  24	  24	  30	  70	  50	 409	167810	168231	   0	  30	
  71	  72	  70	   3	 393	   2	   2	  22	  25	  24	  30	  70	  50	 691	170238	170631	   0	  30	
  72	  73	  50	   1	 557	   3	   1	  22	  25	  25	  30	  70	  50	 326	172250	172807	   0	  40	
  73	  74	  70	   2	 425	   2	   1	  22	  26	  25	  30	  70	  50	 355	174462	174887	   0	  30	
  74	  75	  50	   2	 424	   3	   1	  22	  26	  26	  30	  70	  50	 408	176591	177015	   0	  20	
  75	  76	  70	   1	 674	   2	   1	  22	  27	  26	  30	  70	  50	 564	178885	179559	   0	  30	
  76	  77	  50	   1	 471	   3	   1	  22	  27	  27	  30	  70	  50	 412	181280	181751	   0	  40	
  77	  78	  70	   1	 377	   2	   1	  22	  28	  27	  30	  70	  50	 671	183725	184102	   0	  50	
  78	  79	  50	   1	 530	   3	   1	  22	  28	  28	  30	  70	  50	 615	186036	186566	   0	  60	
  79	  80	  30	   4	 716	   1	   2	  23	  28	  28	  30	  70	  50	 442	188314	189030	   0	  60	
  80	  81	  70	   2	 491	   2	   1	  23	  29	  28	  30	  70	  50	 540	190875	191366	   0	  50	
  81	  82	  30	   4	 661	   1	   2	  24	  29	  28	  30	  70	  50	 456	193137	193798	   0	  50	
  82	  83	  50	   2	 544	   3	   1	  24	  29	  29	  30	  70	  50	 680	195798	196342	   0	  40	
  83	  84	  30	   2	 754	   1	   1	  25	  29	  29	  30	  70	  50	 631	198292	199046	   0	  30	
  84	  85	  70	   1	 645	   2	   1	  25	  30	  29	  30	  70	  50	 390	200737	201382	   0	  40	
  85	  86	  50	   1	 618	   3	   1	  25	  30	  30	  30	  70	  50	 458	203148	203766	   0	  50	
  86	  87	  70	   3	 627	   2	   2	  25	  31	  30	  30	  70	  50	 372	205443	206070	   0	  50	
  87	  88	  30	   2	1132	   3	   1	  25	  31	   1	  30	  70	  30	 312	207721	208853	   3	  40	
  88	  89	  30	   3	 672	   1	   2	  26	  31	   1	  30	  70	  30	 411	210565	211237	   0	  40	
  89	  90	  70	   2	 611	   2	   1	  26	  32	   1	  30	  70	  30	 486	213026	213637	   0	  30	
  90	  91	  30	   1	 622	   3	   1	  26	  32	   2	  30	  70	  30	 312	215271	215893	   0	  40	
  91	  92	  70	   1	 783	   2	   1	  26	  33	   2	  30	  70	  30	 562	217782	218565	   0	  50	
  92	  93	  30	   4	 639	   1	   2	  27	  33	   2	  30	  70	  30	 433	220310	220949	   0	  50	
  93	  94	  30	   2	 685	   3	   1	  27	  33	   3	  30	  70	  30	 659	222904	223589	   0	  40	
  94	  95	  30	   4	1092	   1	   2	  28	  33	   3	  30	  70	  30	 357	225249	226341	   0	  40	
  95	  96	  20	   2	 879	   2	   1	  28	   1	   3	  30	  20	  30	 678	228358	229237	   2	  30	
  96	  97	  30	   3	1145	   1	   2	  29	   1	   3	  30	  20	  30	 466	231019	232164	   0	  30	
  97	  98	  30	   2	 877	   3	   1	  29	   1	   4	  30	  20	  30	 396	233879	234756	   0	  20	
  98	  99	  30	   2	 688	   1	   1	  30	   1	   4	  30	  20	  30	 674	236740	237428	   0	  10	
  99	 100	  30	   2	 558	   3	   1	  30	   1	   5	  30	  20	  30	 611	239334	239892	   0	   0	
 100	 101	  20	   2	 741	   2	   1	  30	   2	   5	  30	  20	  30	 508	241695	242436	   0	 -10	
 101	 102	  30	   4	1071	   1	   2	  31	   2	   5	  30	  20	  30	 627	244373	245444	   0	 -10	
 102	 103	  20	   1	 688	   2	   1	  31	   3	   5	  30	  20	  30	 569	247316	248004	   0	   0	
 103	 104	  30	   1	 460	   3	   1	  31	   3	   6	  30	  20	  30	 657	249960	250420	   0	  10	
 104	 105	  20	   2	 582	   2	   1	  31	   4	   6	  30	  20	  30	 509	252222	252804	   0	   0	
 105	 106	  30	   2	 440	   3	   1	  31	   4	   7	  30	  20	  30	 580	254699	255139	   0	 -10	
 106	 107	  20	   2	 490	   2	   1	  31	   5	   7	  30	  20	  30	 306	256745	257235	   0	 -20	
 107	 108	  30	   4	 856	   3	   2	  31	   5	   8	  30	  20	  30	 378	258907	259763	   0	 -20	
 108	 109	  20	   1	 516	   2	   1	  31	   6	   8	  30	  20	  30	 491	261551	262067	   0	 -10	
 109	 110	  30	   3	 794	   1	   2	  32	   6	   8	  30	  20	  30	 565	263945	264739	   0	 -10	
 110	 111	  30	   4	 629	   3	   2	  32	   6	   9	  30	  20	  30	 537	266590	267219	   0	 -10	
 111	 112	  20	   2	 541	   2	   1	  32	   7	   9	  30	  20	  30	 386	268934	269475	   0	 -20	
 112	 113	  30	   3	 865	   3	   2	  32	   7	  10	  30	  20	  30	 589	271362	272227	   0	 -20	
 113	 114	  30	   4	 655	   1	   2	  33	   7	  10	  30	  20	  30	 423	273956	274611	   0	 -20	
 114	 115	  30	   3	 534	   3	   2	  33	   7	  11	  30	  20	  30	 375	276285	276819	   0	 -20	
 115	 116	  30	   4	 527	   1	   2	  34	   7	  11	  30	  20	  30	 477	278596	279123	   0	 -20	
 116	 117	  30	   4	 579	   3	   2	  34	   7	  12	  30	  20	  30	 563	280991	281570	   0	 -20	
 117	 118	  30	   4	 530	   1	   2	  35	   7	  12	  30	  20	  30	 682	283568	284098	   0	 -20	
 118	 119	  30	   4	 639	   3	   2	  35	   7	  13	  30	  20	  30	 338	285747	286386	   0	 -20	
 119	 120	  20	   4	 858	   2	   2	  35	   8	  13	  30	  20	  30	 321	288008	288866	   0	 -20	
 120	 121	  80	   1	 994	   1	   1	   1	   8	  13	  80	  20	  30	 550	290752	291746	   1	 -10	
 121	 122	  30	   4	 722	   3	   2	   1	   8	  14	  80	  20	  30	 614	293696	294418	   0	 -10	
 122	 123	  80	   1	 410	   1	   1	   2	   8	  14	  80	  20	  30	 300	296024	296434	   0	   0	
 123	 124	  30	   1	 646	   3	   1	   2	   8	  15	  80	  20	  30	 511	298236	298882	   0	  10	
 124	 125	  80	   2	 501	   1	   1	   3	   8	  15	  80	  20	  30	 605	300797	301298	   0	   0	
 125	 126	  30	   4	 382	   3	   2	   3	   8	  16	  80	  20	  30	 496	303108	303490	   0	   0	
 126	 127	  80	   1	 881	   1	   1	   4	   8	  16	  80	  20	  30	 325	305120	306001	   0	  10	
 127	 128	  30	   4	 546	   3	   2	   4	   8	  17	  80	  20	  30	 307	307615	308161	   0	  10	
 128	 129	  20	   2	 934	   2	   1	   4	   9	  17	  80	  20	  30	 563	310043	310977	   0	   0	
 129	 130	  80	   1	 627	   1	   1	   5	   9	  17	  80	  20	  30	 381	312670	313297	   0	  10	
 130	 131	  30	   4	 772	   3	   2	   5	   9	  18	  80	  20	  30	 567	315181	315953	   0	  10	
 131	 132	  80	   4	 421	   1	   2	   6	   9	  18	  80	  20	  30	 420	317692	318113	   0	  10	
 132	 133	  30	   1	 564	   3	   1	   6	   9	  19	  80	  20	  30	 408	319821	320385	   0	  20	
 133	 134	  80	   1	 717	   1	   1	   7	   9	  19	  80	  20	  30	 431	322132	322849	   0	  30	
 134	 135	  20	   4	1038	   2	   2	   7	  10	  19	  80	  20	  30	 470	324627	325665	   0	  30	
 135	 136	  80	   1	 654	   1	   1	   8	  10	  19	  80	  20	  30	 607	327570	328224	   0	  40	
 136	 137	  20	   1	 709	   2	   1	   8	  11	  19	  80	  20	  30	 399	329931	330640	   0	  50	
