Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
   1	   1	  30	   2	1452	   1	   1	   1	   0	   0	  30	  70	  50	 670	1833	3285	   0	 -10	
   2	   2	  50	   2	1570	   3	   1	   1	   0	   1	  30	  70	  50	 674	5267	6837	   0	 -20	
   3	   3	  30	   4	 971	   1	   2	   2	   0	   1	  30	  70	  50	 455	8602	9573	   0	 -20	
NaN	   4	  50	NaN	NaN	   3	   3	   2	   0	   1	  30	  70	  50	 446	8602	NaN	   0	 -20	
   4	   5	  70	   3	1825	   2	   2	   2	   1	   1	  30	  70	  50	 587	15187	17012	   0	 -20	
   5	   6	  30	   2	 545	   1	   1	   3	   1	   1	  30	  70	  50	 445	18755	19300	   0	 -30	
   6	   7	  50	   1	 968	   3	   1	   3	   1	   2	  30	  70	  50	 369	20972	21940	   0	 -20	
   7	   8	  70	   1	1685	   2	   1	   3	   2	   2	  30	  70	  50	 590	23839	25524	   0	 -10	
   8	   9	  50	   2	1495	   3	   1	   3	   2	   3	  30	  70	  50	 518	27357	28852	   0	 -20	
   9	  10	  30	   3	 518	   1	   2	   4	   2	   3	  30	  70	  50	 407	30558	31076	   0	 -20	
  10	  11	  50	   4	 913	   3	   2	   4	   2	   4	  30	  70	  50	 672	33059	33972	   0	 -20	
  11	  12	  70	   1	 303	   2	   1	   4	   3	   4	  30	  70	  50	 602	35893	36196	   0	 -10	
  12	  13	  50	   3	 750	   3	   2	   4	   3	   5	  30	  70	  50	 406	37910	38660	   0	 -10	
  13	  14	  70	   2	 605	   2	   1	   4	   4	   5	  30	  70	  50	 341	40311	40916	   0	 -20	
  14	  15	  50	   2	 337	   3	   1	   4	   4	   6	  30	  70	  50	 368	42595	42932	   0	 -30	
  15	  16	  30	   1	 279	   1	   1	   5	   4	   6	  30	  70	  50	 614	44845	45124	   0	 -20	
  16	  17	  70	   4	 475	   2	   2	   5	   5	   6	  30	  70	  50	 312	46729	47204	   0	 -20	
  17	  18	  50	   3	 288	   3	   2	   5	   5	   7	  30	  70	  50	 467	48980	49268	   0	 -20	
  18	  19	  70	   3	 375	   2	   2	   5	   6	   7	  30	  70	  50	 596	51164	51539	   0	 -20	
  19	  20	  30	   4	 356	   1	   2	   6	   6	   7	  30	  70	  50	 383	53231	53587	   0	 -20	
