Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
   1	   1	  30	   4	1621	   1	   2	   1	   0	   0	  30	  70	  50	 690	1849	3470	   0	   0	
   2	   2	  50	   4	1295	   3	   2	   1	   0	   1	  30	  70	  50	 399	5183	6478	   0	   0	
NaN	   3	  30	NaN	NaN	   1	   3	   1	   0	   1	  30	  70	  50	 459	5183	NaN	   0	   0	
   3	   4	  50	   3	 737	   3	   2	   1	   0	   2	  30	  70	  50	 428	11933	12670	   0	   0	
   4	   5	  70	   3	 697	   2	   2	   1	   1	   2	  30	  70	  50	 564	14533	15230	   0	   0	
   5	   6	  30	   4	 908	   1	   2	   2	   1	   2	  30	  70	  50	 330	16849	17757	   0	   0	
   6	   7	  50	   2	 643	   3	   1	   2	   1	   3	  30	  70	  50	 399	19466	20109	   0	 -10	
   7	   8	  70	   1	 691	   2	   1	   2	   2	   3	  30	  70	  50	 468	21882	22573	   0	   0	
   8	   9	  50	   2	 681	   3	   1	   2	   2	   4	  30	  70	  50	 650	24532	25213	   0	 -10	
   9	  10	  30	   4	 452	   1	   2	   3	   2	   4	  30	  70	  50	 537	27049	27501	   0	 -10	
  10	  11	  50	   3	 649	   3	   2	   3	   2	   5	  30	  70	  50	 501	29316	29965	   0	 -10	
  11	  12	  70	   1	 528	   2	   1	   3	   3	   5	  30	  70	  50	 655	31949	32477	   0	   0	
  12	  13	  50	   4	 640	   3	   2	   3	   3	   6	  30	  70	  50	 575	34349	34989	   0	   0	
  13	  14	  70	   2	 612	   2	   1	   3	   4	   6	  30	  70	  50	 359	36649	37261	   0	 -10	
  14	  15	  50	   3	 856	   3	   2	   3	   4	   7	  30	  70	  50	 408	38965	39821	   0	 -10	
  15	  16	  30	   3	 556	   1	   2	   4	   4	   7	  30	  70	  50	 519	41649	42205	   0	 -10	
  16	  17	  70	   2	 727	   2	   1	   4	   5	   7	  30	  70	  50	 678	44182	44909	   0	 -20	
  17	  18	  50	   3	 416	   3	   2	   4	   5	   8	  30	  70	  50	 559	46765	47181	   0	 -20	
  18	  19	  70	   1	 584	   2	   1	   4	   6	   8	  30	  70	  50	 469	48965	49549	   0	 -10	
  19	  20	  30	   3	 568	   1	   2	   5	   6	   8	  30	  70	  50	 506	51365	51933	   0	 -10	
  20	  21	  50	   4	 676	   3	   2	   5	   6	   9	  30	  70	  50	 622	53865	54541	   0	 -10	
  21	  22	  30	   4	 853	   1	   2	   6	   6	   9	  30	  70	  50	 413	56248	57101	   0	 -10	
  22	  23	  50	   1	 651	   3	   1	   6	   6	  10	  30	  70	  50	 492	58898	59549	   0	   0	
  23	  24	  30	   4	 410	   1	   2	   7	   6	  10	  30	  70	  50	 447	61298	61708	   0	   0	
  24	  25	  70	   1	 466	   2	   1	   7	   7	  10	  30	  70	  50	 494	63498	63964	   0	  10	
  25	  26	  50	   1	 493	   3	   1	   7	   7	  11	  30	  70	  50	 346	65615	66108	   0	  20	
  26	  27	  30	   4	 525	   1	   2	   8	   7	  11	  30	  70	  50	 629	68031	68556	   0	  20	
  27	  28	  50	   2	 590	   3	   1	   8	   7	  12	  30	  70	  50	 548	70398	70988	   0	  10	
  28	  29	  70	   1	 386	   2	   1	   8	   8	  12	  30	  70	  50	 399	72698	73084	   0	  20	
  29	  30	  50	   1	 463	   3	   1	   8	   8	  13	  30	  70	  50	 391	74781	75244	   0	  30	
  30	  31	  70	   1	 424	   2	   1	   8	   9	  13	  30	  70	  50	 427	76964	77388	   0	  40	
  31	  32	  50	   1	 452	   3	   1	   8	   9	  14	  30	  70	  50	 378	79064	79516	   0	  50	
  32	  33	  30	   4	 576	   1	   2	   9	   9	  14	  30	  70	  50	 327	81148	81724	   0	  50	
  33	  34	  70	   2	 611	   2	   1	   9	  10	  14	  30	  70	  50	 461	83481	84092	   0	  40	
  34	  35	  30	   3	 584	   1	   2	  10	  10	  14	  30	  70	  50	 362	85748	86332	   0	  40	
  35	  36	  70	   1	 687	   2	   1	  10	  11	  14	  30	  70	  50	 346	87981	88668	   0	  50	
  36	  37	  50	   2	 613	   3	   1	  10	  11	  15	  30	  70	  50	 653	90631	91244	   0	  40	
  37	  38	  30	   4	 399	   1	   2	  11	  11	  15	  30	  70	  50	 637	93181	93580	   0	  40	
  38	  39	  70	   2	 657	   2	   1	  11	  12	  15	  30	  70	  50	 654	95547	96204	   0	  30	
  39	  40	  30	   3	 503	   1	   2	  12	  12	  15	  30	  70	  50	 684	98197	98700	   0	  30	
  40	  41	  50	   3	 817	   3	   2	  12	  12	  16	  30	  70	  50	 347	100347	101164	   0	  30	
  41	  42	  70	   1	 542	   2	   1	  12	  13	  16	  30	  70	  50	 341	102814	103356	   0	  40	
  42	  43	  30	   4	 583	   1	   2	  13	  13	  16	  30	  70	  50	 326	104981	105564	   0	  40	
  43	  44	  70	   1	 573	   2	   1	  13	  14	  16	  30	  70	  50	 361	107231	107804	   0	  50	
  44	  45	  50	   4	 659	   3	   2	  13	  14	  17	  30	  70	  50	 372	109480	110139	   0	  50	
  45	  46	  30	   4	 635	   1	   2	  14	  14	  17	  30	  70	  50	 639	112080	112715	   0	  50	
  46	  47	  70	   1	 596	   2	   1	  14	  15	  17	  30	  70	  50	 626	114647	115243	   0	  60	
  47	  48	  30	   4	 480	   1	   2	  15	  15	  17	  30	  70	  50	 600	117147	117627	   0	  60	
  48	  49	  70	   2	 603	   2	   1	  15	  16	  17	  30	  70	  50	 336	119264	119867	   0	  50	
  49	  50	  30	   3	 546	   1	   2	  16	  16	  17	  30	  70	  50	 328	121497	122043	   0	  50	
  50	  51	  70	   3	 962	   2	   2	  16	  17	  17	  30	  70	  50	 559	123897	124859	   0	  50	
  51	  52	  30	   4	 609	   1	   2	  17	  17	  17	  30	  70	  50	 579	126730	127339	   0	  50	
  52	  53	  70	   1	 490	   2	   1	  17	  18	  17	  30	  70	  50	 667	129313	129803	   0	  60	
  53	  54	  30	   4	 458	   1	   2	  18	  18	  17	  30	  70	  50	 602	131713	132171	   0	  60	
  54	  55	  70	   2	 458	   2	   1	  18	  19	  17	  30	  70	  50	 626	134097	134555	   0	  50	
  55	  56	  50	   2	 746	   3	   1	  18	  19	  18	  30	  70	  50	 651	136513	137259	   0	  40	
  56	  57	  30	   3	 558	   1	   2	  19	  19	  18	  30	  70	  50	 654	139213	139771	   0	  40	
  57	  58	  70	   1	 446	   2	   1	  19	  20	  18	  30	  70	  50	 536	141613	142059	   0	  50	
  58	  59	  50	   3	 629	   3	   2	  19	  20	  19	  30	  70	  50	 498	143846	144475	   0	  50	
  59	  60	  30	   4	 644	   1	   2	  20	  20	  19	  30	  70	  50	 490	146263	146907	   0	  50	
  60	  61	  50	   2	 575	   3	   1	  20	  20	  20	  30	  70	  50	 569	148780	149355	   0	  40	
  61	  62	  70	   3	 426	   2	   2	  20	  21	  20	  30	  70	  50	 634	151313	151739	   0	  40	
  62	  63	  50	   2	 463	   3	   1	  20	  21	  21	  30	  70	  50	 537	153579	154042	   0	  30	
  63	  64	  70	   2	 353	   2	   1	  20	  22	  21	  30	  70	  50	 574	155913	156266	   0	  20	
  64	  65	  50	   1	 541	   3	   1	  20	  22	  22	  30	  70	  50	 465	158029	158570	   0	  30	
  65	  66	  30	   4	 497	   1	   2	  21	  22	  22	  30	  70	  50	 442	160313	160810	   0	  30	
  66	  67	  70	   1	 356	   2	   1	  21	  23	  22	  30	  70	  50	 541	162646	163002	   0	  40	
  67	  68	  30	   3	 475	   1	   2	  22	  23	  22	  30	  70	  50	 573	164879	165354	   0	  40	
  68	  69	  50	   2	 607	   3	   1	  22	  23	  23	  30	  70	  50	 531	167179	167786	   0	  30	
  69	  70	  70	   3	 430	   2	   2	  22	  24	  23	  30	  70	  50	 507	169596	170026	   0	  30	
  70	  71	  50	   2	 472	   3	   1	  22	  24	  24	  30	  70	  50	 441	171762	172234	   0	  20	
  71	  72	  70	   1	 487	   2	   1	  22	  25	  24	  30	  70	  50	 618	174179	174666	   0	  30	
  72	  73	  50	   1	 597	   3	   1	  22	  25	  25	  30	  70	  50	 661	176629	177226	   0	  40	
  73	  74	  70	   2	 453	   2	   1	  22	  26	  25	  30	  70	  50	 512	179029	179482	   0	  30	
  74	  75	  50	   2	 446	   3	   1	  22	  26	  26	  30	  70	  50	 404	181196	181642	   0	  20	
  75	  76	  70	   1	 379	   2	   1	  22	  27	  26	  30	  70	  50	 334	183279	183658	   0	  30	
  76	  77	  50	   3	 541	   3	   2	  22	  27	  27	  30	  70	  50	 678	185629	186170	   0	  30	
  77	  78	  70	   1	 418	   2	   1	  22	  28	  27	  30	  70	  50	 441	187912	188330	   0	  40	
  78	  79	  50	   3	 719	   3	   2	  22	  28	  28	  30	  70	  50	 345	189979	190698	   0	  40	
  79	  80	  30	   4	 505	   1	   2	  23	  28	  28	  30	  70	  50	 538	192545	193050	   0	  40	
