Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
NaN	   1	  30	NaN	NaN	   1	   3	   0	   0	   0	  30	  70	  50	 692	   0	NaN	   0	   0	
   1	   2	  50	   4	 696	   3	   2	   0	   0	   1	  30	  70	  50	 538	5656	6352	   0	   0	
   2	   3	  30	   4	1148	   1	   2	   1	   0	   1	  30	  70	  50	 436	8084	9232	   0	   0	
   3	   4	  50	   3	 759	   3	   2	   1	   0	   2	  30	  70	  50	 620	11160	11919	   0	   0	
   4	   5	  70	   3	1001	   2	   2	   1	   1	   2	  30	  70	  50	 422	13638	14639	   0	   0	
   5	   6	  30	   4	 913	   1	   2	   2	   1	   2	  30	  70	  50	 438	16382	17295	   0	   0	
   6	   7	  50	   2	 722	   3	   1	   2	   1	   3	  30	  70	  50	 309	18893	19615	   0	 -10	
   7	   8	  70	   1	 794	   2	   1	   2	   2	   3	  30	  70	  50	 302	21221	22015	   0	   0	
   8	   9	  50	   2	 938	   3	   1	   2	   2	   4	  30	  70	  50	 437	23749	24687	   0	 -10	
   9	  10	  30	   4	1056	   1	   2	   3	   2	   4	  30	  70	  50	 560	26543	27599	   0	 -10	
  10	  11	  50	   3	 992	   3	   2	   3	   2	   5	  30	  70	  50	 614	29503	30495	   0	 -10	
  11	  12	  70	   1	 731	   2	   1	   3	   3	   5	  30	  70	  50	 361	32164	32895	   0	   0	
  12	  13	  50	   4	 885	   3	   2	   3	   3	   6	  30	  70	  50	 672	34874	35759	   0	   0	
  13	  14	  70	   2	 770	   2	   1	   3	   4	   6	  30	  70	  50	 409	37469	38239	   0	 -10	
  14	  15	  50	   3	 831	   3	   2	   3	   4	   7	  30	  70	  50	 536	40080	40911	   0	 -10	
  15	  16	  30	   3	 798	   1	   2	   4	   4	   7	  30	  70	  50	 419	42641	43439	   0	 -10	
  16	  17	  70	   2	 444	   2	   1	   4	   5	   7	  30	  70	  50	 501	45251	45695	   0	 -20	
  17	  18	  50	   1	1244	   3	   1	   4	   5	   8	  30	  70	  50	 355	47347	48591	   0	 -10	
  18	  19	  70	   1	 755	   2	   1	   4	   6	   8	  30	  70	  50	 654	50540	51295	   0	   0	
  19	  20	  30	   3	 884	   1	   2	   5	   6	   8	  30	  70	  50	 463	53051	53935	   0	   0	
  20	  21	  50	   4	 804	   3	   2	   5	   6	   9	  30	  70	  50	 361	55595	56399	   0	   0	
  21	  22	  30	   4	 714	   1	   2	   6	   6	   9	  30	  70	  50	 632	58356	59070	   0	   0	
  22	  23	  50	   3	 836	   3	   2	   6	   6	  10	  30	  70	  50	 693	61066	61902	   0	   0	
  23	  24	  30	   4	 821	   1	   2	   7	   6	  10	  30	  70	  50	 355	63561	64382	   0	   0	
  24	  25	  70	   1	 549	   2	   1	   7	   7	  10	  30	  70	  50	 431	66105	66654	   0	  10	
  25	  26	  50	   3	 722	   3	   2	   7	   7	  11	  30	  70	  50	 326	68284	69006	   0	  10	
  26	  27	  30	   4	 653	   1	   2	   8	   7	  11	  30	  70	  50	 637	70945	71598	   0	  10	
  27	  28	  50	   2	 686	   3	   1	   8	   7	  12	  30	  70	  50	 568	73472	74158	   0	   0	
  28	  29	  70	   1	 591	   2	   1	   8	   8	  12	  30	  70	  50	 498	75967	76558	   0	  10	
  29	  30	  50	   1	 627	   3	   1	   8	   8	  13	  30	  70	  50	 556	78411	79038	   0	  20	
  30	  31	  70	   1	 634	   2	   1	   8	   9	  13	  30	  70	  50	 413	80740	81374	   0	  30	
